suicide-class,TTR (typ/tok ratio),typ/time,tok/time,1P/typ,1P/tok,1P/time,1PS/typ,1PS/tok,1PS/time,(1PS+.01)/(1PP+.01),2-3P/typ,2-3P/tok,2-3P/time,1P to 2-3P:(1P+.01)/(2-3P+.01),LN(1P to 2-3P): ln[(1P+.01)/(2-3P+.01)],1PS to 2-3P:(1PS+.01)/(2-3P+.01),LN(1PS to 2-3P): ln[(1PS+.01)/(2-3P+.01)],1PS to All Other Pronouns:(1PS+.01)/(2-3P+1PP+.01),LN(1PS to All Other Pronouns): LN[(1PS+.01)/(2-3P+1PP+.01)],passive/tok,passive/typ,passive/time,(“I” + mental-verb)/tok,(“I” + mental-verb)/typ,(“I” + mental-verb)/time,neg/tok,neg/typ,neg/time,neut/tok,neut/typ,neut/time,pos/tok,pos/typ,pos/time,(neg+.01)/(pos+.01),ln[(neg+.01)/(pos+.01)],neg/polar,pos/polar,sensual/tok,sensual/typ,sensual/time,(sensual+.01)/(pos+.01),ln[(sensual+.01)/(pos+.01)],(sensual+.01)/(neg+.01),ln[(sensual+.01)/(neg+.01)],actionVerb/tok,actionVerb/typ,actionVerb/time,concreteNoun/tok,concreteNoun/typ,concreteNoun/time,death/tok,death/typ,death/time,drug/tok,drug/typ,drug/time,love/tok,love/typ,love/time,depression/tok,depression/typ,depression/time,total polar value,average polar value,diff between sums across all n-grams,% suicide 1-grams,% suicide 2-grams,% suicide 3-grams,% suicide 4-grams,% suicide 5-grams,% suicide 6-grams,% non-suicide 1-grams,% non-suicide 2-grams,% non-suicide 3-grams,% non-suicide 4-grams,% non-suicide 5-grams,% non-suicide 6-grams,diff for 1-gram %s,diff for 2-gram %s,diff for 3-gram %s,diff for 4-gram %s,diff for 5-gram %s,diff for 6-gram %s,average for all suicide n-gram %s,average for all non-suicide n-gram %s,diff between n-gram % averages,verb/token,adj/token,noun/token,pronoun/token,adv/token,adv_particle/token,conj_coord/token,prep_or_conj_subord/token,numeral/token,det/token,there_existential/token,verb/(adj+.01),verb/(adv+.01),verb/(noun+.01),verb/(pronoun+.01),adj/(noun+.01),adj/(pronoun+.01),adj/(adv+.01),noun/(pronoun+.01),noun/(adv+.01),adv/(pronoun+.01),conj_coord/(prep_or_conj_subord+.01)
non-suicide,0.3074712644,0.4572649573,1.4871794872,0.2242990654,0.0689655172,0.1025641026,0.2242990654,0.0689655172,0.1025641026,2401,0.2523364486,0.0775862069,0.1153846154,0.8889300259,-0.1177367576,0.8889300259,-0.1177367576,0.8889300259,-0.1177367576,0.0028735632,0.0093457944,0.0042735043,0.0086206897,0.0280373832,0.0128205128,0.0804597701,0.261682243,0.1196581197,0.0603448276,0.1962616822,0.0897435897,0.1350574713,0.4392523364,0.2008547009,0.5958306743,-0.5177987558,0.3733333333,0.6266666667,0.0603448276,0.1962616822,0.0897435897,0.4469261859,-0.8053618302,0.7500892538,-0.2875630744,0,0,0,0.1925287356,0.6261682243,0.2863247863,0.1465517241,0.476635514,0.2179487179,0.0229885057,0.0747663551,0.0341880342,0.1063218391,0.3457943925,0.1581196581,0.0517241379,0.1682242991,0.0769230769,-15,-0.5,-0.1960952472,0.02,0.0319148936,0.0142857143,0.0044843049,0,0,0.08,0.1063829787,0.0714285714,0.0089686099,0,0,-0.06,-0.0744680851,-0.0571428571,-0.0044843049,0,0,0.0117808188,0.04446336,-0.0326825412,0.1964735516,0.0100755668,0.1687657431,0.1284634761,0.1007556675,0.0050377834,0.0151133501,0.0755667506,0.0050377834,0.0881612091,0,19.4513715711,1.9495126218,1.1640053723,1.5291119388,0.0596925832,0.0784159969,0.0999750062,1.3134679475,1.6745813547,0.7841599686,0.1999333555
non-suicide,0.6335078534,0.7076023392,1.1169590643,0.0495867769,0.0314136126,0.0350877193,0.0495867769,0.0314136126,0.0350877193,601,0.0909090909,0.057591623,0.0643274854,0.5458673933,-0.6053792022,0.5458673933,-0.6053792022,0.5458673933,-0.6053792022,0,0,0,0,0,0,0.0994764398,0.1570247934,0.1111111111,0.0209424084,0.0330578512,0.0233918129,0.1308900524,0.2066115702,0.1461988304,0.7600959616,-0.2743105884,0.4318181818,0.5681818182,0.0314136126,0.0495867769,0.0350877193,0.2403038784,-1.4258509963,0.3161493951,-1.151540408,0.0104712042,0.0165289256,0.0116959064,0.1047120419,0.1652892562,0.1169590643,0.0104712042,0.0165289256,0.0116959064,0.0052356021,0.0082644628,0.0058479532,0.0994764398,0.1570247934,0.1111111111,0.0471204188,0.0743801653,0.0526315789,28,1,-0.0247907031,0.05,0.0414507772,0,0,0,0,0.0666666667,0.0207253886,0.0241545894,0.0046948357,0,0,-0.0166666667,0.0207253886,-0.0241545894,-0.0046948357,0,0,0.0152417962,0.0193735801,-0.0041317839,0.1538461538,0.0271493213,0.2805429864,0.0769230769,0.036199095,0,0.0316742081,0.0995475113,0.0045248869,0.1131221719,0,5.6572379368,4.2446941323,0.5482986615,1.9988242211,0.0967585873,0.3527336861,0.7490636704,3.644914756,7.7403245943,0.4703115814,0.3180372558
non-suicide,0.5022026432,0.5302325581,1.0558139535,0.0526315789,0.0264317181,0.0279069767,0.0043859649,0.0022026432,0.0023255814,0.0917347866,0.0263157895,0.013215859,0.0139534884,1.9983361065,0.6923148875,0.1680532446,-1.7834744177,0.0593768372,-2.8238510756,0,0,0,0,0,0,0.0859030837,0.1710526316,0.0906976744,0.0308370044,0.0614035088,0.0325581395,0.0594713656,0.1184210526,0.0627906977,1.4442798963,0.3676108557,0.5909090909,0.4090909091,0.0220264317,0.0438596491,0.023255814,0.3706034802,-0.9926225745,0.2566008716,-1.3602334302,0,0,0,0.1123348018,0.2236842105,0.1186046512,0.0198237885,0.0394736842,0.0209302326,0.0022026432,0.0043859649,0.0023255814,0.0748898678,0.149122807,0.0790697674,0.0330396476,0.0657894737,0.0348837209,-12,-0.3243243243,0.0110079755,0.0833333333,0.0263852243,0.0070257611,0,0,0,0.0740740741,0.0316622691,0,0,0,0,0.0092592593,-0.0052770449,0.0070257611,0,0,0,0.0194573865,0.0176227239,0.0018346626,0.1746031746,0.0456349206,0.2361111111,0.0396825397,0.0277777778,0,0.0496031746,0.1646825397,0.003968254,0.130952381,0,3.8244241634,6.2812276945,0.739433661,4.3978010995,0.1932610705,1.1494252874,1.6416845111,5.9470264868,8.4939329051,0.6996501749,0.3011685339
non-suicide,0.4595959596,0.4918918919,1.0702702703,0.2637362637,0.1212121212,0.1297297297,0.2637362637,0.1212121212,0.1297297297,2401,0.0989010989,0.0454545455,0.0486486486,2.6648168701,0.9801353386,2.6648168701,0.9801353386,2.6648168701,0.9801353386,0,0,0,0.0404040404,0.0879120879,0.0432432432,0.0606060606,0.1318681319,0.0648648649,0.0252525253,0.0549450549,0.027027027,0.1262626263,0.2747252747,0.1351351351,0.4802079168,-0.7335361088,0.3243243243,0.6756756757,0.0656565657,0.1428571429,0.0702702703,0.5201919232,-0.6535574524,1.0832639467,0.0799786564,0.0050505051,0.010989011,0.0054054054,0.2222222222,0.4835164835,0.2378378378,0.0656565657,0.1428571429,0.0702702703,0.0202020202,0.043956044,0.0216216216,0.0808080808,0.1758241758,0.0864864865,0.0454545455,0.0989010989,0.0486486486,20,1.1111111111,-0.0759682761,0.0112359551,0.020979021,0.0121212121,0,0,0,0.0224719101,0.0559440559,0.0363636364,0.0055248619,0,0,-0.0112359551,-0.034965035,-0.0242424242,-0.0055248619,0,0,0.0073893647,0.020050744,-0.0126613794,0.1885964912,0.048245614,0.1973684211,0.1447368421,0.0570175439,0,0.0307017544,0.0614035088,0.0131578947,0.0701754386,0,3.9055404178,3.3051498847,0.9553432571,1.302635565,0.2443901355,0.3332323538,0.8455034589,1.3632232657,3.4588777863,0.3938200545,0.4996431121
non-suicide,0.4653846154,0.7806451613,1.6774193548,0.173553719,0.0807692308,0.135483871,0.173553719,0.0807692308,0.135483871,2101,0.1900826446,0.0884615385,0.1483870968,0.913081269,-0.0909303892,0.913081269,-0.0909303892,0.913081269,-0.0909303892,0.0115384615,0.0247933884,0.0193548387,0.0192307692,0.041322314,0.0322580645,0.0692307692,0.1487603306,0.1161290323,0.0307692308,0.0661157025,0.0516129032,0.0461538462,0.0991735537,0.0774193548,1.4995836803,0.4051875231,0.6,0.4,0.0423076923,0.0909090909,0.0709677419,0.9167360533,-0.0869356854,0.6113270405,-0.4921232085,0,0,0,0.1692307692,0.3636363636,0.2838709677,0.0076923077,0.0165289256,0.0129032258,0.0192307692,0.041322314,0.0322580645,0.0653846154,0.1404958678,0.1096774194,0.0153846154,0.0330578512,0.0258064516,-8,-1.1428571429,-0.1755868155,0.0168067227,0.0185185185,0.0080645161,0,0,0,0.0756302521,0.0601851852,0.0524193548,0.0231660232,0.0075757576,0,-0.0588235294,-0.0416666667,-0.0443548387,-0.0231660232,-0.0075757576,0,0.0072316262,0.0364960955,-0.0292644693,0.2124183007,0.0163398693,0.1732026144,0.1470588235,0.1045751634,0.0065359477,0.0196078431,0.0522875817,0,0.0555555556,0.0065359477,12.9740518962,2.0306154327,1.2261837389,1.4441235281,0.0943218261,0.1110864252,0.1562011871,1.1775161075,1.6557325836,0.7109531215,0.3747657714
non-suicide,0.428030303,0.8692307692,2.0307692308,0.2772861357,0.1186868687,0.241025641,0.2684365782,0.1148989899,0.2333333333,30.2358803987,0.1386430678,0.0593434343,0.1205128205,1.9997872793,0.6930408146,1.93597107,0.6606090456,1.8198360328,0.5987464052,0.0050505051,0.01179941,0.0102564103,0.0328282828,0.0766961652,0.0666666667,0.0757575758,0.1769911504,0.1538461538,0.0277777778,0.0648967552,0.0564102564,0.0656565657,0.1533923304,0.1333333333,1.1538165737,0.1430752072,0.5357142857,0.4642857143,0.0113636364,0.0265486726,0.0230769231,0.1732359162,-1.7531009362,0.1501416431,-1.8961761434,0.0025252525,0.005899705,0.0051282051,0.1616161616,0.3775811209,0.3282051282,0.0189393939,0.0442477876,0.0384615385,0.0252525253,0.0589970501,0.0512820513,0.0467171717,0.1091445428,0.0948717949,0.0227272727,0.0530973451,0.0461538462,7,0.2333333333,-0.0799873278,0.0483870968,0.0405953992,0.0182648402,0.0032786885,0,0,0.1064516129,0.0581867388,0.0182648402,0.0043715847,0.0021598272,0.0010787487,-0.0580645161,-0.0175913396,0,-0.0010928962,-0.0021598272,-0.0010787487,0.0184210041,0.0317522254,-0.0133312213,0.1967914439,0.0278074866,0.1893048128,0.1572192513,0.0577540107,0.0106951872,0.0235294118,0.0812834225,0.0042780749,0.0887700535,0,7.0742022299,3.4067765229,1.0394892944,1.2516155364,0.1468843568,0.1768587171,0.4813923348,1.2039997279,3.2771708943,0.3673219509,0.2894356006
non-suicide,0.388308977,0.5636363636,1.4515151515,0.252688172,0.0981210856,0.1424242424,0.252688172,0.0981210856,0.1424242424,4701,0.0967741935,0.0375782881,0.0545454545,2.6102165464,0.9594331858,2.6102165464,0.9594331858,2.6102165464,0.9594331858,0.006263048,0.0161290323,0.0090909091,0.006263048,0.0161290323,0.0090909091,0.0626304802,0.1612903226,0.0909090909,0.0396659708,0.1021505376,0.0575757576,0.0396659708,0.1021505376,0.0575757576,1.5786428196,0.456565503,0.612244898,0.387755102,0.0167014614,0.0430107527,0.0242424242,0.4213571804,-0.8642743954,0.2669110297,-1.3208398984,0,0,0,0.1795407098,0.4623655914,0.2606060606,0.0563674322,0.1451612903,0.0818181818,0.0083507307,0.0215053763,0.0121212121,0.0981210856,0.252688172,0.1424242424,0.0208768267,0.0537634409,0.0303030303,-21,-0.7,0.0534263629,0.1091954023,0.0347003155,0.0144508671,0.0112044818,0.0054794521,0.0027100271,0.0574712644,0.0410094637,0.0202312139,0.0056022409,0,0,0.0517241379,-0.0063091483,-0.0057803468,0.0056022409,0.0054794521,0.0027100271,0.0296234243,0.0207190305,0.0089043938,0.183745583,0.054770318,0.1943462898,0.1272084806,0.0441696113,0,0.0212014134,0.0901060071,0.0017667845,0.0724381625,0.0088339223,3.3537568526,4.1583366653,0.9453686029,1.444243855,0.2817925643,0.4304957645,1.2395041983,1.5275656159,4.3982407037,0.3471740036,0.2352479906
non-suicide,0.5671641791,0.6705882353,1.1823529412,0.0263157895,0.0149253731,0.0176470588,0.0263157895,0.0149253731,0.0176470588,601,0.0877192982,0.0497512438,0.0588235294,0.3003498251,-1.2028074,0.3003498251,-1.2028074,0.3003498251,-1.2028074,0.0024875622,0.0043859649,0.0029411765,0,0,0,0.0646766169,0.1140350877,0.0764705882,0.0323383085,0.0570175439,0.0382352941,0.0572139303,0.100877193,0.0676470588,1.1303780965,0.1225521754,0.5306122449,0.4693877551,0.0124378109,0.0219298246,0.0147058824,0.2177314211,-1.524492989,0.1926182238,-1.6470451644,0.0024875622,0.0043859649,0.0029411765,0.092039801,0.1622807018,0.1088235294,0.0248756219,0.0438596491,0.0294117647,0.0024875622,0.0043859649,0.0029411765,0.0497512438,0.0877192982,0.0588235294,0.0373134328,0.0657894737,0.0441176471,-18,-0.6428571429,-0.0025062657,0.0579710145,0.0392156863,0.007751938,0,0,0,0.0579710145,0.0392156863,0.007751938,0.0025062657,0,0,0,0,0,-0.0025062657,0,0,0.0174897731,0.0179074841,-0.0004177109,0.1431924883,0.0727699531,0.2511737089,0.0751173709,0.0399061033,0.0023474178,0.0469483568,0.1314553991,0.0046948357,0.1126760563,0.0070422535,1.9671073847,3.5861258084,0.5700401832,1.905654483,0.2896925521,0.9684473602,1.822457378,3.3427054046,6.2904174015,0.5310840362,0.357079093
non-suicide,0.5294117647,0.8418708241,1.5902004454,0.0343915344,0.0182072829,0.0289532294,0.0343915344,0.0182072829,0.0289532294,1301,0.1825396825,0.0966386555,0.153674833,0.1885234024,-1.6685331291,0.1885234024,-1.6685331291,0.1885234024,-1.6685331291,0.0112044818,0.0211640212,0.0178173719,0.0028011204,0.0052910053,0.004454343,0.1134453782,0.2142857143,0.1804008909,0.056022409,0.1058201058,0.0890868597,0.0784313725,0.1481481481,0.1247216036,1.4463488663,0.3690423576,0.5912408759,0.4087591241,0.0322128852,0.0608465608,0.0512249443,0.4108194965,-0.8896013422,0.2840390075,-1.2586436998,0.0056022409,0.0105820106,0.008908686,0.0854341737,0.1613756614,0.135857461,0.0238095238,0.044973545,0.0378619154,0.0112044818,0.0211640212,0.0178173719,0.0518207283,0.0978835979,0.0824053452,0.0448179272,0.0846560847,0.0712694878,-42,-0.724137931,-0.0618234125,0.0514285714,0.0237762238,0.0063532402,0.0024937656,0.0012406948,0,0.0857142857,0.0461538462,0.0152477764,0,0,0,-0.0342857143,-0.0223776224,-0.0088945362,0.0024937656,0.0012406948,0,0.014215416,0.024519318,-0.0103039021,0.1912302071,0.0401948843,0.209500609,0.1108404385,0.0609013398,0.0024360536,0.0255785627,0.1108404385,0.0036540804,0.0572472594,0.0012180268,4.7561345047,3.1393721256,0.9127376315,1.7250851555,0.1918493111,0.3625975168,0.6598680264,1.8899022086,3.4393121376,0.5493901769,0.2307438743
non-suicide,0.5507246377,0.4523809524,0.8214285714,0,0,0,0,0,0,1,0.2807017544,0.154589372,0.126984127,0.0003124024,-8.07121854,0.0003124024,-8.07121854,0.0003124024,-8.07121854,0,0,0,0,0,0,0.1062801932,0.1929824561,0.0873015873,0.1062801932,0.1929824561,0.0873015873,0.0917874396,0.1666666667,0.0753968254,1.1578116781,0.146531739,0.5365853659,0.4634146341,0.0193236715,0.0350877193,0.0158730159,0.2109416097,-1.5561739152,0.1821899137,-1.7027056542,0,0,0,0.0676328502,0.1228070175,0.0555555556,0.0241545894,0.0438596491,0.0198412698,0.0241545894,0.0438596491,0.0198412698,0.038647343,0.0701754386,0.0317460317,0.0338164251,0.0614035088,0.0277777778,-11,-0.9166666667,-0.0106900452,0.0462962963,0.0366492147,0.0243902439,0,0,0,0.0462962963,0.0523560209,0.0146341463,0.0047393365,0,0,0,-0.0157068063,0.0097560976,-0.0047393365,0,0,0.0178892925,0.0196709667,-0.0017816742,0.1810699588,0.0205761317,0.2222222222,0.1481481481,0.0534979424,0.0041152263,0.0205761317,0.0905349794,0,0.0905349794,0.0041152263,8.7824351297,3.3820138355,0.8146639511,1.2218828103,0.092575449,0.1388503194,0.384319754,1.499583449,4.1506533436,0.3610108303,0.2271694684
non-suicide,0.4102564103,0.471849866,1.1501340483,0,0,0,0,0,0,1,0.4034090909,0.1655011655,0.1903485255,0.0001408252,-8.8679908982,0.0001408252,-8.8679908982,0.0001408252,-8.8679908982,0.006993007,0.0170454545,0.0080428954,0,0,0,0.0745920746,0.1818181818,0.0857908847,0.0769230769,0.1875,0.0884718499,0.0792540793,0.1931818182,0.091152815,0.9411937665,-0.060606245,0.4848484848,0.5151515152,0.0466200466,0.1136363636,0.0536193029,0.5883563658,-0.5304224504,0.6251171509,-0.4698162054,0.0116550117,0.0284090909,0.0134048257,0.0745920746,0.1818181818,0.0857908847,0.0372960373,0.0909090909,0.0428954424,0.0093240093,0.0227272727,0.0107238606,0.0979020979,0.2386363636,0.1126005362,0.0442890443,0.1079545455,0.0509383378,22,0.8148148148,-0.0899555845,0.036809816,0.029154519,0.017721519,0.0048543689,0,0,0.0613496933,0.084548105,0.0253164557,0.0072815534,0,0,-0.0245398773,-0.055393586,-0.0075949367,-0.0024271845,0,0,0.0147567038,0.0297493012,-0.0149925974,0.2246963563,0.036437247,0.1437246964,0.1457489879,0.0809716599,0.0060728745,0.016194332,0.0870445344,0,0.0708502024,0,6.163242643,2.7743064234,1.5631601183,1.541452576,0.2534854246,0.2499652826,0.4498875281,0.9859741703,1.7745563609,0.5554784058,0.1860032551
non-suicide,0.4323432343,0.7318435754,1.6927374302,0.0572519084,0.0247524752,0.0418994413,0.0572519084,0.0247524752,0.0418994413,1501,0.1832061069,0.0792079208,0.1340782123,0.3126431993,-1.1626926769,0.3126431993,-1.1626926769,0.3126431993,-1.1626926769,0.0115511551,0.0267175573,0.0195530726,0.00330033,0.0076335878,0.0055865922,0.0528052805,0.1221374046,0.0893854749,0.0115511551,0.0267175573,0.0195530726,0.0627062706,0.1450381679,0.1061452514,0.8421468035,-0.171800929,0.4571428571,0.5428571429,0.0346534653,0.0801526718,0.0586592179,0.5527492765,-0.5928507681,0.6563573883,-0.4210498391,0.004950495,0.0114503817,0.0083798883,0.1518151815,0.3511450382,0.2569832402,0.0346534653,0.0801526718,0.0586592179,0.0165016502,0.0381679389,0.0279329609,0.0495049505,0.1145038168,0.0837988827,0.0379537954,0.0877862595,0.0642458101,-14,-0.2978723404,-0.0864719116,0.0368852459,0.0191489362,0.0037807183,0,0,0,0.0901639344,0.0468085106,0.0056710775,0.0018382353,0.0018050542,0,-0.0532786885,-0.0276595745,-0.0018903592,-0.0018382353,-0.0018050542,0,0.0099691501,0.0243811353,-0.0144119853,0.1577464789,0.0267605634,0.2338028169,0.0943661972,0.0422535211,0.0098591549,0.0253521127,0.1028169014,0,0.1154929577,0.0014084507,5.8916359811,3.7320893036,0.6746581531,1.6713923295,0.1144509367,0.2835397702,0.6331222926,2.4772422027,5.5314895035,0.447694374,0.2465415696
non-suicide,0.549382716,0.3574297189,0.6506024096,0.1348314607,0.0740740741,0.0481927711,0.1348314607,0.0740740741,0.0481927711,1201,0.1011235955,0.0555555556,0.0361445783,1.332963374,0.2874045645,1.332963374,0.2874045645,1.332963374,0.2874045645,0.0061728395,0.0112359551,0.0040160643,0.012345679,0.0224719101,0.0080321285,0.0617283951,0.1123595506,0.0401606426,0.0617283951,0.1123595506,0.0401606426,0.0864197531,0.1573033708,0.0562248996,0.7144896502,-0.336186767,0.4166666667,0.5833333333,0.0308641975,0.0561797753,0.0200803213,0.3576017131,-1.0283354453,0.5004995005,-0.6921486782,0.012345679,0.0224719101,0.0080321285,0.1419753086,0.2584269663,0.0923694779,0.0185185185,0.0337078652,0.0120481928,0.049382716,0.0898876404,0.0321285141,0.0617283951,0.1123595506,0.0401606426,0.049382716,0.0898876404,0.0321285141,10,0.9090909091,-0.1722119777,0.011627907,0.0264900662,0.0240963855,0.0171428571,0,0,0.0813953488,0.1059602649,0.0301204819,0.0228571429,0.0112359551,0,-0.0697674419,-0.0794701987,-0.0060240964,-0.0057142857,-0.0112359551,0,0.0132262026,0.0419281989,-0.0287019963,0.2240437158,0.0273224044,0.174863388,0.1147540984,0.0928961749,0.0054644809,0.0163934426,0.0710382514,0,0.0819672131,0,8.1836327345,2.4103468548,1.2808497345,1.9514516897,0.1562011871,0.2379819134,0.2939447384,1.5230842456,1.8812463257,0.8091385055,0.2305918524
non-suicide,0.5317919075,0.9616724739,1.8083623693,0.2065217391,0.1098265896,0.1986062718,0.2065217391,0.1098265896,0.1986062718,5701,0.1268115942,0.0674373796,0.1219512195,1.628391888,0.4875929561,1.628391888,0.4875929561,1.628391888,0.4875929561,0.0057803468,0.0108695652,0.0104529617,0.0173410405,0.0326086957,0.031358885,0.0789980732,0.1485507246,0.1428571429,0.0366088632,0.0688405797,0.0662020906,0.0751445087,0.1413043478,0.1358885017,1.0512689054,0.0499979159,0.5125,0.4875,0.0192678227,0.0362318841,0.0348432056,0.2566008716,-1.3602334302,0.2440868081,-1.4102313461,0,0,0,0.1637764933,0.3079710145,0.2961672474,0.0154142582,0.0289855072,0.0278745645,0.0154142582,0.0289855072,0.0278745645,0.0520231214,0.097826087,0.0940766551,0.0154142582,0.0289855072,0.0278745645,9,0.3913043478,-0.1212574683,0.0196850394,0.0287907869,0.0153583618,0.0082508251,0.0016447368,0,0.0826771654,0.0633397313,0.0341296928,0.0115511551,0.0032894737,0,-0.062992126,-0.0345489443,-0.0187713311,-0.00330033,-0.0016447368,0,0.0122882917,0.0324978697,-0.020209578,0.1810766721,0.0538336052,0.1696574225,0.1549755302,0.0554649266,0.0065252855,0.0212071778,0.0701468189,0.030995106,0.0538336052,0.0016313214,3.3626173887,3.2637459571,1.0672050764,1.1682980739,0.3172771849,0.3473318598,0.9703028521,1.0946216188,3.05792414,0.3578570677,0.3022552895
non-suicide,0.4337899543,0.4773869347,1.1005025126,0.2315789474,0.100456621,0.1105527638,0.2315789474,0.100456621,0.1105527638,2201,0.2315789474,0.100456621,0.1105527638,1,0,1,0,1,0,0.0091324201,0.0210526316,0.0100502513,0.0136986301,0.0315789474,0.0150753769,0.1369863014,0.3157894737,0.1507537688,0.0684931507,0.1578947368,0.0753768844,0.0684931507,0.1578947368,0.0753768844,1.9993337775,0.6928140138,0.6666666667,0.3333333333,0.0182648402,0.0421052632,0.0201005025,0.2671552298,-1.3199254043,0.133622126,-2.0127394181,0,0,0,0.1552511416,0.3578947368,0.1708542714,0.0547945205,0.1263157895,0.0603015075,0.0365296804,0.0842105263,0.040201005,0.095890411,0.2210526316,0.1055276382,0.0456621005,0.1052631579,0.0502512563,-3,-0.5,-0.1028585115,0.0108695652,0.0126582278,0.0277777778,0.0105820106,0,0,0.0434782609,0.0506329114,0.0388888889,0.0317460317,0,0,-0.0326086957,-0.0379746835,-0.0111111111,-0.0211640212,0,0,0.0103145969,0.0274576821,-0.0171430852,0.2217898833,0.0194552529,0.1128404669,0.1712062257,0.0661478599,0.0311284047,0.0272373541,0.0661478599,0.0077821012,0.0778210117,0,11.377245509,3.3509700176,1.9648397104,1.2951601909,0.1723543606,0.1136105431,0.2939447384,0.6589411497,1.7048794827,0.3862758464,0.4115226337
non-suicide,0.3813559322,0.5027932961,1.3184357542,0.0222222222,0.0084745763,0.0111731844,0.0222222222,0.0084745763,0.0111731844,401,0.5,0.1906779661,0.251396648,0.0445506055,-3.111129534,0.0445506055,-3.111129534,0.0445506055,-3.111129534,0.0021186441,0.0055555556,0.0027932961,0.0021186441,0.0055555556,0.0027932961,0.061440678,0.1611111111,0.0810055866,0.0656779661,0.1722222222,0.0865921788,0.0741525424,0.1944444444,0.0977653631,0.8286203942,-0.1879931368,0.453125,0.546875,0.0190677966,0.05,0.0251396648,0.2573550414,-1.3572986633,0.3105825577,-1.1693055265,0,0,0,0.1186440678,0.3111111111,0.156424581,0.0211864407,0.0555555556,0.0279329609,0.0063559322,0.0166666667,0.0083798883,0.0381355932,0.1,0.0502793296,0.031779661,0.0833333333,0.0418994413,4,0.4444444444,-0.1101978175,0.0481927711,0.0309859155,0.0071942446,0.0067264574,0.0021321962,0,0.0963855422,0.061971831,0.035971223,0.0089686099,0.0021321962,0,-0.0481927711,-0.0309859155,-0.0287769784,-0.0022421525,0,0,0.0158719308,0.0342382337,-0.0183663029,0.2181500873,0.0244328098,0.1535776614,0.184991274,0.0680628272,0.0052356021,0.0645724258,0.0401396161,0,0.0436300175,0.0017452007,8.9221984297,3.2043065881,1.4202931485,1.179134044,0.1590728326,0.1320630129,0.3588823379,0.8301103669,2.255831838,0.3678898217,1.6079965233
non-suicide,0.3502109705,0.250755287,0.7160120846,0.1204819277,0.0421940928,0.0302114804,0.1204819277,0.0421940928,0.0302114804,1001,0.4337349398,0.1518987342,0.1087613293,0.2779783394,-1.2802120843,0.2779783394,-1.2802120843,0.2779783394,-1.2802120843,0,0,0,0,0,0,0.0379746835,0.1084337349,0.0271903323,0.05907173,0.1686746988,0.0422960725,0.0675105485,0.1927710843,0.0483383686,0.5627732667,-0.5748784554,0.36,0.64,0.0506329114,0.1445783133,0.0362537764,0.7501561524,-0.2874738909,1.332963374,0.2874045645,0,0,0,0.05907173,0.1686746988,0.0422960725,0.0084388186,0.0240963855,0.0060422961,0,0,0,0.029535865,0.0843373494,0.0211480363,0.0168776371,0.0481927711,0.0120845921,-7,-0.875,-0.0655855162,0.0506329114,0.0289855072,0.0064102564,0,0,0,0.0379746835,0.0507246377,0.0448717949,0.012195122,0.0058479532,0,0.0126582278,-0.0217391304,-0.0384615385,-0.012195122,-0.0058479532,0,0.0143381125,0.0252690319,-0.0109309194,0.2248062016,0.015503876,0.1395348837,0.1821705426,0.0930232558,0.003875969,0.0310077519,0.0930232558,0,0.0620155039,0,14.463840399,2.4156601416,1.6106637045,1.2337800468,0.1110802555,0.0850882791,0.1665972511,0.7657945118,1.4993752603,0.5105296745,0.3331945023
non-suicide,0.5094339623,0.7714285714,1.5142857143,0.0987654321,0.0503144654,0.0761904762,0.0925925926,0.0471698113,0.0714285714,14.8613861386,0.1481481481,0.0754716981,0.1142857143,0.6668054977,-0.4052568832,0.6251561849,-0.4697537646,0.600159936,-0.5105590992,0.0094339623,0.0185185185,0.0142857143,0.0125786164,0.024691358,0.019047619,0.0911949686,0.1790123457,0.1380952381,0.0691823899,0.1358024691,0.1047619048,0.1037735849,0.2037037037,0.1571428571,0.8788245986,-0.1291699477,0.4677419355,0.5322580645,0.0157232704,0.0308641975,0.0238095238,0.1517721902,-1.8853746308,0.1726990693,-1.756204683,0.0031446541,0.0061728395,0.0047619048,0.1446540881,0.2839506173,0.219047619,0.0314465409,0.0617283951,0.0476190476,0.0188679245,0.037037037,0.0285714286,0.0408805031,0.0802469136,0.0619047619,0.0251572327,0.049382716,0.0380952381,-7,-0.3684210526,-0.1188716275,0,0.0436241611,0.0311614731,0,0,0,0.0839160839,0.0704697987,0.0339943343,0.0052770449,0,0,-0.0839160839,-0.0268456376,-0.0028328612,-0.0052770449,0,0,0.0124642724,0.0322762103,-0.0198119379,0.2037470726,0.037470726,0.2084309133,0.0983606557,0.0608899297,0.0023419204,0.0234192037,0.0468384075,0.0257611241,0.0702576112,0.0023419204,5.4341036852,3.3448673587,0.9774182676,2.0709354916,0.1797550837,0.3808616996,0.61514802,2.118543204,3.4217608612,0.6189002618,0.4997501249
